#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Protein product	Length	Protein name
Un	NW_003816656.1	4682303	4687952	-	100929786	SNX20	XP_012409244.1	320	PREDICTED: sorting nexin-20
Un	NW_003816656.1	4705697	4712547	+	100930046	NOD2	XP_012409240.1	513	PREDICTED: nucleotide-binding oligomerization domain-containing protein 2, partial
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409258.1	957	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X1
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409259.1	957	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X1
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409260.1	957	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X1
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409262.1	918	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X3
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409261.1	954	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X2
Un	NW_003816657.1	50768	95095	+	100931361	CYLD	XP_012409264.1	915	PREDICTED: ubiquitin carboxyl-terminal hydrolase CYLD isoform X4
Un	NW_003816657.1	549679	563997	-	100930310	SALL1	XP_003757290.1	1306	PREDICTED: sal-like protein 1
Un	NW_003816657.1	2249355	2369196	-	100930831	TOX3	XP_003757291.1	572	PREDICTED: TOX high mobility group box family member 3
Un	NW_003816658.1	39786	215737	+	100932155	CHD9	XP_003757294.1	2900	PREDICTED: chromodomain-helicase-DNA-binding protein 9 isoform X1
Un	NW_003816658.1	39786	215737	+	100932155	CHD9	XP_003757295.1	2884	PREDICTED: chromodomain-helicase-DNA-binding protein 9 isoform X2
Un	NW_003816658.1	40380	215737	+	100932155	CHD9	XP_012409273.1	2722	PREDICTED: chromodomain-helicase-DNA-binding protein 9 isoform X3
Un	NW_003816658.1	89138	215737	+	100932155	CHD9	XP_012409274.1	2373	PREDICTED: chromodomain-helicase-DNA-binding protein 9 isoform X4
Un	NW_003816658.1	228838	267293	+	100933451	RBL2	XP_003757300.1	1059	PREDICTED: retinoblastoma-like protein 2
Un	NW_003816658.1	269708	276649	-	100932926	AKTIP	XP_012409269.1	292	PREDICTED: AKT-interacting protein isoform X3
Un	NW_003816658.1	269708	276649	-	100932926	AKTIP	XP_012409267.1	293	PREDICTED: AKT-interacting protein isoform X1
Un	NW_003816658.1	269708	276649	-	100932926	AKTIP	XP_012409268.1	293	PREDICTED: AKT-interacting protein isoform X2
Un	NW_003816658.1	281556	283111	+	105751154	LOC105751154	XP_012409265.1	312	PREDICTED: collagen alpha-1(X) chain-like
Un	NW_003816658.1	395700	506072	-	100933190	RPGRIP1L	XP_012409270.1	1268	PREDICTED: protein fantom
Un	NW_003816658.1	512801	905300	+	100934225	FTO	XP_012409272.1	502	PREDICTED: alpha-ketoglutarate-dependent dioxygenase FTO isoform X2
Un	NW_003816658.1	616145	905286	+	100934225	FTO	XP_012409271.1	439	PREDICTED: alpha-ketoglutarate-dependent dioxygenase FTO isoform X1
Un	NW_003816658.1	1068903	1071378	-	100934481	IRX3	XP_012409266.1	470	PREDICTED: iroquois-class homeodomain protein IRX-3, partial
Un	NW_003816659.1	242322	245273	+	100934748	IRX5	XP_003757304.1	470	PREDICTED: iroquois-class homeodomain protein IRX-5
Un	NW_003816659.1	556124	712969	+	100913828	LOC100913828	XP_012409275.1	609	PREDICTED: pinin-like
Un	NW_003816659.1	808817	813832	+	100914344	IRX6	XP_012409276.1	468	PREDICTED: iroquois-class homeodomain protein IRX-6
Un	NW_003816659.1	987554	1013893	+	100935012	MMP2	XP_003757305.1	664	PREDICTED: 72 kDa type IV collagenase
Un	NW_003816659.1	1020261	1087748	+	100935270	LPCAT2	XP_003757306.1	549	PREDICTED: lysophosphatidylcholine acyltransferase 2
Un	NW_003816659.1	1071938	1072678	+	100913300	CAPNS2	XP_003757307.1	246	PREDICTED: calpain small subunit 2
Un	NW_003816660.1	257830	482603	+	100914773	GNAO1	XP_003757311.1	354	PREDICTED: guanine nucleotide-binding protein G(o) subunit alpha
Un	NW_003816660.1	490963	491598	-	105751158	LOC105751158	XP_012409277.1	211	PREDICTED: myosin IC heavy chain-like
Un	NW_003816660.1	504585	562905	-	100919642	AMFR	XP_012409278.1	681	PREDICTED: E3 ubiquitin-protein ligase AMFR
Un	NW_003816660.1	571139	585439	-	100915903	NUDT21	XP_003757316.1	227	PREDICTED: cleavage and polyadenylation specificity factor subunit 5
Un	NW_003816660.1	585897	603785	+	100915466	OGFOD1	XP_003757314.1	558	PREDICTED: prolyl 3-hydroxylase OGFOD1
Un	NW_003816660.1	616886	669502	-	100915206	BBS2	XP_012409288.1	722	PREDICTED: Bardet-Biedl syndrome 2 protein
Un	NW_003816660.1	730492	735465	+	100916162	MT4	XP_003757317.1	62	PREDICTED: metallothionein-4
Un	NW_003816660.1	757376	760634	+	100919905	LOC100919905	XP_012409279.1	208	PREDICTED: keratin-associated protein 5-3-like
Un	NW_003816660.1	805783	806741	+	105751161	LOC105751161	XP_012409289.1	62	PREDICTED: metallothionein-1E-like
Un	NW_003816660.1	817935	819278	+	100920166	LOC100920166	XP_012409303.1	86	PREDICTED: metallothionein-2B-like
Un	NW_003816660.1	837150	838215	+	105751160	LOC105751160	XP_012409287.1	62	PREDICTED: metallothionein-1D-like
Un	NW_003816660.1	911053	1015915	+	100916424	NUP93	XP_003757318.1	819	PREDICTED: nuclear pore complex protein Nup93
Un	NW_003816660.1	1030633	1075550	+	100916687	SLC12A3	XP_003757320.1	1007	PREDICTED: solute carrier family 12 member 3
Un	NW_003816660.1	1097019	1108479	+	100917121	HERPUD1	XP_003757321.1	385	PREDICTED: homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein isoform X2
Un	NW_003816660.1	1097289	1108479	+	100917121	HERPUD1	XP_012409293.1	385	PREDICTED: homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein isoform X1
Un	NW_003816660.1	1097289	1108479	+	100917121	HERPUD1	XP_012409294.1	385	PREDICTED: homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein isoform X1
Un	NW_003816660.1	1132075	1156305	+	100917377	CETP	XP_012409280.1	436	PREDICTED: cholesteryl ester transfer protein
Un	NW_003816660.1	1195296	1264031	+	100920685	NLRC5	XP_012409281.1	1893	PREDICTED: protein NLRC5
Un	NW_003816660.1	1320317	1383965	+	100920943	CPNE2	XP_012409284.1	545	PREDICTED: copine-2 isoform X1
Un	NW_003816660.1	1320317	1383965	+	100920943	CPNE2	XP_012409285.1	516	PREDICTED: copine-2 isoform X2
Un	NW_003816660.1	1389624	1420396	-	100921212	FAM192A	XP_012409296.1	254	PREDICTED: protein FAM192A
Un	NW_003816660.1	1389624	1420396	-	100921212	FAM192A	XP_012409297.1	254	PREDICTED: protein FAM192A
Un	NW_003816660.1	1389624	1420396	-	100921212	FAM192A	XP_012409299.1	254	PREDICTED: protein FAM192A
Un	NW_003816660.1	1389624	1420396	-	100921212	FAM192A	XP_012409300.1	254	PREDICTED: protein FAM192A
Un	NW_003816660.1	1447962	1488633	+	100917636	RSPRY1	XP_003757323.1	575	PREDICTED: RING finger and SPRY domain-containing protein 1
Un	NW_003816660.1	1447962	1488633	+	100917636	RSPRY1	XP_012409295.1	575	PREDICTED: RING finger and SPRY domain-containing protein 1
Un	NW_003816660.1	1518314	1553724	-	100917899	PLLP	XP_003757324.1	186	PREDICTED: plasmolipin isoform X2
Un	NW_003816660.1	1518314	1553724	-	100917899	PLLP	XP_012409286.1	251	PREDICTED: plasmolipin isoform X1
Un	NW_003816660.1	1652474	1653943	+	100921741	CCL22	XP_003757338.1	65	PREDICTED: C-C motif chemokine 22
Un	NW_003816660.1	1663339	1680475	+	100922003	CX3CL1	XP_003757339.1	417	PREDICTED: fractalkine
Un	NW_003816660.1	1719229	1721449	+	100922264	CCL17	XP_003757340.1	136	PREDICTED: C-C motif chemokine 17
Un	NW_003816660.1	1745200	1753140	-	100918681	CIAPIN1	XP_003757326.1	312	PREDICTED: anamorsin
Un	NW_003816660.1	1745200	1753140	-	100918681	CIAPIN1	XP_012409301.1	312	PREDICTED: anamorsin
Un	NW_003816660.1	1745200	1753140	-	100918681	CIAPIN1	XP_012409302.1	312	PREDICTED: anamorsin
Un	NW_003816660.1	1761299	1773303	+	100918423	COQ9	XP_003757325.1	317	PREDICTED: ubiquinone biosynthesis protein COQ9, mitochondrial
Un	NW_003816660.1	1780261	1785910	+	100918939	POLR2C	XP_003757327.1	275	PREDICTED: DNA-directed RNA polymerase II subunit RPB3
Un	NW_003816660.1	1788106	1794626	-	100919374	DOK4	XP_003757329.1	326	PREDICTED: docking protein 4
Un	NW_003816660.1	1826952	1838759	-	105751159	CCDC102A	XP_012409282.1	243	PREDICTED: coiled-coil domain-containing protein 102A
Un	NW_003816660.1	1956561	1959684	+	105749022	LOC105749022	XP_012409291.1	197	PREDICTED: WAP four-disulfide core domain protein 3-like isoform X1
Un	NW_003816660.1	1956561	1959684	+	105749022	LOC105749022	XP_012409292.1	194	PREDICTED: WAP four-disulfide core domain protein 3-like isoform X2
Un	NW_003816661.1	17279	21423	+	100923303	SNX21	XP_003757342.1	374	PREDICTED: sorting nexin-21
Un	NW_003816661.1	21997	43330	-	100932746	ACOT8	XP_012409381.1	309	PREDICTED: acyl-coenzyme A thioesterase 8
Un	NW_003816661.1	55379	56761	+	100923736	ZSWIM1	XP_003757344.1	460	PREDICTED: zinc finger SWIM domain-containing protein 1
Un	NW_003816661.1	57702	58847	-	100924002	SPATA25	XP_003757345.1	232	PREDICTED: spermatogenesis-associated protein 25
Un	NW_003816661.1	60033	62808	-	100933528	NEURL2	XP_012409344.1	287	PREDICTED: neuralized-like protein 2
Un	NW_003816661.1	63654	68455	+	100933780	CTSA	XP_003757386.1	473	PREDICTED: lysosomal protective protein
Un	NW_003816661.1	69083	82406	-	100934046	PLTP	XP_012409342.1	495	PREDICTED: phospholipid transfer protein
Un	NW_003816661.1	69083	82406	-	100934046	PLTP	XP_012409343.1	495	PREDICTED: phospholipid transfer protein
Un	NW_003816661.1	111156	118850	+	100924269	PCIF1	XP_003757346.1	704	PREDICTED: phosphorylated CTD-interacting factor 1 isoform X1
Un	NW_003816661.1	111156	118850	+	100924269	PCIF1	XP_012409347.1	704	PREDICTED: phosphorylated CTD-interacting factor 1 isoform X1
Un	NW_003816661.1	111156	118850	+	100924269	PCIF1	XP_012409348.1	659	PREDICTED: phosphorylated CTD-interacting factor 1 isoform X2
Un	NW_003816661.1	120511	139100	-	100934308	ZNF335	XP_012409346.1	1240	PREDICTED: zinc finger protein 335 isoform X2
Un	NW_003816661.1	120511	139100	-	100934308	ZNF335	XP_012409345.1	1240	PREDICTED: zinc finger protein 335 isoform X1
Un	NW_003816661.1	185532	191580	+	100934566	MMP9	XP_012409327.1	712	PREDICTED: matrix metalloproteinase-9 isoform X1
Un	NW_003816661.1	185532	191580	+	100934566	MMP9	XP_012409328.1	712	PREDICTED: matrix metalloproteinase-9 isoform X2
Un	NW_003816661.1	200176	230713	+	100934829	SLC12A5	XP_003757390.1	1090	PREDICTED: solute carrier family 12 member 5
Un	NW_003816661.1	235944	254483	-	100935090	NCOA5	XP_012409329.1	627	PREDICTED: nuclear receptor coactivator 5
Un	NW_003816661.1	320866	327740	+	100935349	CD40	XP_012409305.1	236	PREDICTED: tumor necrosis factor receptor superfamily member 5
Un	NW_003816661.1	378311	476643	-	100913376	CDH22	XP_012409306.1	762	PREDICTED: cadherin-22
Un	NW_003816661.1	572333	580314	-	100924530	SLC35C2	XP_003757347.1	366	PREDICTED: solute carrier family 35 member C2 isoform X1
Un	NW_003816661.1	572333	578023	-	100924530	SLC35C2	XP_012409380.1	252	PREDICTED: solute carrier family 35 member C2 isoform X2
Un	NW_003816661.1	588690	629158	-	100924967	ELMO2	XP_003757349.2	722	PREDICTED: engulfment and cell motility protein 2
Un	NW_003816661.1	655758	672352	+	100925390	LOC100925390	XP_003757351.1	240	PREDICTED: small nuclear ribonucleoprotein-associated protein N isoform X1
Un	NW_003816661.1	658978	672352	+	100925390	LOC100925390	XP_012409326.1	203	PREDICTED: small nuclear ribonucleoprotein-associated protein B\' isoform X2
Un	NW_003816661.1	679460	688634	+	100925653	SNRPB	XP_003757352.1	240	PREDICTED: small nuclear ribonucleoprotein-associated proteins B and B\'
Un	NW_003816661.1	736294	765960	-	100913640	TGM6	XP_012409334.1	679	PREDICTED: protein-glutamine gamma-glutamyltransferase 6
Un	NW_003816661.1	840875	940458	-	100913906	TGM3	XP_012409307.1	780	PREDICTED: protein-glutamine gamma-glutamyltransferase E
Un	NW_003816661.1	1046665	1067295	-	100914166	STK35	XP_003757396.1	475	PREDICTED: serine/threonine-protein kinase 35
Un	NW_003816661.1	1163329	1164659	+	100914424	PDYN	XP_003757397.1	258	PREDICTED: proenkephalin-B
Un	NW_003816661.1	1219870	1271383	-	100914684	LOC100914684	XP_003757398.1	487	PREDICTED: tyrosine-protein phosphatase non-receptor type substrate 1
Un	NW_003816661.1	1416327	1444969	-	100914947	LOC100914947	XP_012409388.1	228	PREDICTED: tyrosine-protein phosphatase non-receptor type substrate 1-like
Un	NW_003816661.1	1574500	1800359	-	100915207	COL27A1	XP_003757400.1	1916	PREDICTED: collagen alpha-1(XXVII) chain
Un	NW_003816661.1	1887880	1908216	+	100915467	KIF12	XP_012409308.1	692	PREDICTED: kinesin-like protein KIF12
Un	NW_003816661.1	1925738	1934599	+	100925919	AMBP	XP_012409309.1	350	PREDICTED: protein AMBP
Un	NW_003816661.1	1956234	2019576	-	100915728	ZNF618	XP_012409310.1	929	PREDICTED: zinc finger protein 618
Un	NW_003816661.1	2598090	2604681	-	105751166	LOC105751166	XP_012409360.1	182	PREDICTED: regulator of G-protein signaling 3-like isoform X2
Un	NW_003816661.1	2598090	2601167	-	105751166	LOC105751166	XP_012409358.1	210	PREDICTED: regulator of G-protein signaling 3-like isoform X1
Un	NW_003816661.1	2598090	2601167	-	105751166	LOC105751166	XP_012409359.1	210	PREDICTED: regulator of G-protein signaling 3-like isoform X1
Un	NW_003816661.1	2598090	2600906	-	105751166	LOC105751166	XP_012409361.1	168	PREDICTED: regulator of G-protein signaling 3-like isoform X3
Un	NW_003816661.1	2663174	2768904	-	100916253	LOC100916253	XP_012409311.1	530	PREDICTED: regulator of G-protein signaling 3
Un	NW_003816661.1	2781031	2790412	-	100916514	C1H9orf43	XP_003757404.2	476	PREDICTED: uncharacterized protein C9orf43 homolog
Un	NW_003816661.1	2792208	2794561	+	100926444	POLE3	XP_003757354.1	147	PREDICTED: DNA polymerase epsilon subunit 3
Un	NW_003816661.1	2801185	2805478	+	100926706	ALAD	XP_003757355.1	330	PREDICTED: delta-aminolevulinic acid dehydratase isoform X1
Un	NW_003816661.1	2801264	2805478	+	100926706	ALAD	XP_012409375.1	311	PREDICTED: delta-aminolevulinic acid dehydratase isoform X2
Un	NW_003816661.1	2853337	2868023	+	100926962	WDR31	XP_012409312.1	333	PREDICTED: WD repeat-containing protein 31
Un	NW_003816661.1	2877596	2878168	+	100916771	RNF183	XP_003757405.1	190	PREDICTED: RING finger protein 183
Un	NW_003816661.1	2882513	2897880	-	100927218	PRPF4	XP_003757357.1	523	PREDICTED: U4/U6 small nuclear ribonucleoprotein Prp4
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_003757358.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_003757359.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_003757360.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_012409367.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_012409368.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_012409369.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_012409370.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2899757	2903721	+	100927470	CDC26	XP_012409371.1	85	PREDICTED: anaphase-promoting complex subunit CDC26
Un	NW_003816661.1	2918591	2982959	+	100917036	FKBP15	XP_012409313.1	1089	PREDICTED: FK506-binding protein 15
Un	NW_003816661.1	2987817	2989094	-	100917296	SLC31A2	XP_003757407.2	230	PREDICTED: probable low affinity copper uptake protein 2
Un	NW_003816661.1	3046779	3049685	-	100917551	RPL12	XP_012409314.1	155	PREDICTED: 60S ribosomal protein L12, partial
Un	NW_003816661.1	3052933	3090793	+	100917812	LRSAM1	XP_003757409.1	727	PREDICTED: E3 ubiquitin-protein ligase LRSAM1 isoform X1
Un	NW_003816661.1	3052933	3090793	+	100917812	LRSAM1	XP_012409376.1	708	PREDICTED: E3 ubiquitin-protein ligase LRSAM1 isoform X2
Un	NW_003816661.1	3092596	3191091	-	100918077	FAM129B	XP_012409315.1	651	PREDICTED: niban-like protein 1
Un	NW_003816661.1	3261196	3326621	+	100918336	STXBP1	XP_003757411.1	580	PREDICTED: syntaxin-binding protein 1
Un	NW_003816661.1	3351314	3361428	+	100918595	LOC100918595	XP_003757412.1	516	PREDICTED: uncharacterized protein C9orf117 homolog
Un	NW_003816661.1	3366505	3375309	+	100918849	LOC100918849	XP_012409316.1	592	PREDICTED: uncharacterized protein C9orf117-like
Un	NW_003816661.1	3375562	3379316	-	100919113	PTRH1	XP_003757414.1	194	PREDICTED: probable peptidyl-tRNA hydrolase, partial
Un	NW_003816661.1	3381665	3396062	+	100919375	TTC16	XP_012409373.1	675	PREDICTED: tetratricopeptide repeat protein 16
Un	NW_003816661.1	3397088	3398543	-	100919643	TOR2A	XP_012409374.1	158	PREDICTED: prosalusin
Un	NW_003816661.1	3407044	3433426	-	100919906	SH2D3C	XP_003757417.1	889	PREDICTED: SH2 domain-containing protein 3C
Un	NW_003816661.1	3458945	3464883	+	100920167	CDK9	XP_012409385.1	350	PREDICTED: cyclin-dependent kinase 9 isoform X1
Un	NW_003816661.1	3459029	3464883	+	100920167	CDK9	XP_012409386.1	322	PREDICTED: cyclin-dependent kinase 9 isoform X2
Un	NW_003816661.1	3473685	3497345	+	100920427	FPGS	XP_012409354.1	551	PREDICTED: folylpolyglutamate synthase, mitochondrial isoform X2
Un	NW_003816661.1	3482293	3497345	+	100920427	FPGS	XP_012409353.1	546	PREDICTED: folylpolyglutamate synthase, mitochondrial isoform X1
Un	NW_003816661.1	3485278	3497345	+	100920427	FPGS	XP_012409355.1	512	PREDICTED: folylpolyglutamate synthase, mitochondrial isoform X3
Un	NW_003816661.1	3500127	3525234	-	100920686	ENG	XP_012409317.1	630	PREDICTED: LOW QUALITY PROTEIN: endoglin
Un	NW_003816661.1	3544079	3554923	-	100928249	AK1	XP_003757362.1	209	PREDICTED: adenylate kinase isoenzyme 1
Un	NW_003816661.1	3579046	3588507	-	100921213	ST6GALNAC6	XP_012409318.1	224	PREDICTED: alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
Un	NW_003816661.1	3645107	3657186	-	100921479	ST6GALNAC4	XP_012409362.1	303	PREDICTED: alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase isoform X1
Un	NW_003816661.1	3645107	3649003	-	100921479	ST6GALNAC4	XP_012409363.1	274	PREDICTED: alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase isoform X2
Un	NW_003816661.1	3645107	3649003	-	100921479	ST6GALNAC4	XP_012409364.1	274	PREDICTED: alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase isoform X2
Un	NW_003816661.1	3668359	3675418	-	100921742	PIP5KL1	XP_012409333.1	364	PREDICTED: phosphatidylinositol 4-phosphate 5-kinase-like protein 1
Un	NW_003816661.1	3679429	3685583	-	100922004	DPM2	XP_012409384.1	84	PREDICTED: dolichol phosphate-mannose biosynthesis regulatory protein isoform X3
Un	NW_003816661.1	3679429	3682958	-	100922004	DPM2	XP_012409382.1	116	PREDICTED: dolichol phosphate-mannose biosynthesis regulatory protein isoform X1
Un	NW_003816661.1	3679429	3682874	-	100922004	DPM2	XP_012409383.1	88	PREDICTED: dolichol phosphate-mannose biosynthesis regulatory protein isoform X2
Un	NW_003816661.1	3693106	3755509	-	100928505	FAM102A	XP_003757363.1	384	PREDICTED: protein FAM102A
Un	NW_003816661.1	3713094	3723127	+	105751162	NAIF1	XP_012409304.1	437	PREDICTED: nuclear apoptosis-inducing factor 1
Un	NW_003816661.1	3817819	3826449	+	100922265	SLC25A25	XP_012409377.1	469	PREDICTED: calcium-binding mitochondrial carrier protein SCaMC-2
Un	NW_003816661.1	3849550	3854975	-	100922522	PTGES2	XP_012409330.1	368	PREDICTED: prostaglandin E synthase 2 isoform X2
Un	NW_003816661.1	3849550	3854975	-	100922522	PTGES2	XP_003757426.1	369	PREDICTED: prostaglandin E synthase 2 isoform X1
Un	NW_003816661.1	3862626	3867897	+	100922777	C1H9orf16	XP_003757427.1	101	PREDICTED: UPF0184 protein C9orf16 homolog isoform X1
